model,input_file_path,entity_id,gen_model,task,Timestamp,gpu,output_file_path,num_designs,wall_time_task,score,global_score,fixed_chains,designed_chains,CA_model_name,git_hash,seed
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_2aef2a12-f104-4432-9a7e-a0cef31a31f6.pdb,2aef2a12-f104-4432-9a7e-a0cef31a31f6,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:04:01.087152,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_2aef2a12-f104-4432-9a7e-a0cef31a31f6.fa,10,16.96929693222046 Seconds,2.8004,2.8004,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,592
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_1b537537-d5b9-49b1-9ea3-17f74dde85df.pdb,1b537537-d5b9-49b1-9ea3-17f74dde85df,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:04:18.095541,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_1b537537-d5b9-49b1-9ea3-17f74dde85df.fa,10,17.270446062088013 Seconds,2.8008,2.8008,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,859
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_8db5918a-d43f-4baf-bbb2-630f84c289b4.pdb,8db5918a-d43f-4baf-bbb2-630f84c289b4,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:04:35.422311,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_8db5918a-d43f-4baf-bbb2-630f84c289b4.fa,10,17.373398780822754 Seconds,2.8787,2.8787,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,204
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_44a1dcb2-762d-4d68-a087-08297cad2d2c.pdb,44a1dcb2-762d-4d68-a087-08297cad2d2c,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:04:52.831229,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_44a1dcb2-762d-4d68-a087-08297cad2d2c.fa,10,16.563309907913208 Seconds,2.7184,2.7184,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,345
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_e3356d0b-b686-4954-a189-80fd7cd6daab.pdb,e3356d0b-b686-4954-a189-80fd7cd6daab,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:05:09.430327,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_e3356d0b-b686-4954-a189-80fd7cd6daab.fa,10,16.680012464523315 Seconds,2.7925,2.7925,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,770
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_3f0de523-c78d-4dc2-9418-1c51ea1392a5.pdb,3f0de523-c78d-4dc2-9418-1c51ea1392a5,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:05:26.150288,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_3f0de523-c78d-4dc2-9418-1c51ea1392a5.fa,10,17.369609355926514 Seconds,2.7985,2.7985,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,501
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_e516aa91-f01d-442f-8235-0170e555eb08.pdb,e516aa91-f01d-442f-8235-0170e555eb08,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:05:43.564362,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_e516aa91-f01d-442f-8235-0170e555eb08.fa,10,17.67582941055298 Seconds,2.8308,2.8308,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,941
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_675deb8e-aaf8-4492-9116-ecb5910c124b.pdb,675deb8e-aaf8-4492-9116-ecb5910c124b,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:06:01.277894,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_675deb8e-aaf8-4492-9116-ecb5910c124b.fa,10,16.791586875915527 Seconds,2.8249,2.8249,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,804
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_06e8c6b8-5041-4753-a430-e815855538a4.pdb,06e8c6b8-5041-4753-a430-e815855538a4,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:06:18.104653,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_mono_06e8c6b8-5041-4753-a430-e815855538a4.fa,10,17.17804479598999 Seconds,2.8403,2.8403,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,892
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_8109c8a5-644c-423b-a46d-f5414a031a8b.pdb,8109c8a5-644c-423b-a46d-f5414a031a8b,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:06:35.327459,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_8109c8a5-644c-423b-a46d-f5414a031a8b.fa,10,30.51871371269226 Seconds,2.8331,2.7378,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,373
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_d6d4ec24-00b4-4966-9cf1-78962f66f7c3.pdb,d6d4ec24-00b4-4966-9cf1-78962f66f7c3,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:07:05.886304,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_d6d4ec24-00b4-4966-9cf1-78962f66f7c3.fa,10,31.6414897441864 Seconds,2.8256,2.7328,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,378
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_7611663b-2063-4aee-bdc5-98c1db810c7e.pdb,7611663b-2063-4aee-bdc5-98c1db810c7e,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:07:37.566287,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_7611663b-2063-4aee-bdc5-98c1db810c7e.fa,10,31.124692916870117 Seconds,2.8123,2.7251,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,37
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_91bf648d-734d-43a3-a048-726d888f2912.pdb,91bf648d-734d-43a3-a048-726d888f2912,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:08:08.727591,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_91bf648d-734d-43a3-a048-726d888f2912.fa,10,31.229472160339355 Seconds,2.8497,2.7537,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,185
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_1c769842-fc70-4ed7-b81d-3a731cbc56f3.pdb,1c769842-fc70-4ed7-b81d-3a731cbc56f3,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:08:40.014564,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_1c769842-fc70-4ed7-b81d-3a731cbc56f3.fa,10,30.725542068481445 Seconds,2.8721,2.7497,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,586
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_16cb195a-7328-4503-b93f-8e3bc6025b6c.pdb,16cb195a-7328-4503-b93f-8e3bc6025b6c,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:09:10.774851,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_16cb195a-7328-4503-b93f-8e3bc6025b6c.fa,10,32.13508057594299 Seconds,2.8298,2.7439,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,19
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e.pdb,4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:09:42.956522,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e.fa,10,32.137367486953735 Seconds,2.8448,2.7458,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,88
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_ede4cacd-4d61-4a22-820c-9f39ef51c23a.pdb,ede4cacd-4d61-4a22-820c-9f39ef51c23a,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:10:15.130057,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_ede4cacd-4d61-4a22-820c-9f39ef51c23a.fa,10,31.742304801940918 Seconds,2.8722,2.7602,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,619
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_819901ce-6578-4d29-8c2c-0cbc281f2605.pdb,819901ce-6578-4d29-8c2c-0cbc281f2605,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:10:46.908975,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_819901ce-6578-4d29-8c2c-0cbc281f2605.fa,10,32.03141212463379 Seconds,2.9023,2.7684,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,570
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_37b74531-1bae-4e6b-9aeb-44577c3a7100.pdb,37b74531-1bae-4e6b-9aeb-44577c3a7100,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:11:18.985573,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_37b74531-1bae-4e6b-9aeb-44577c3a7100.fa,10,32.26002550125122 Seconds,2.8322,2.7299,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,958
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_3fe2f51a-9c72-4e1d-aa75-d1226092ed87.pdb,3fe2f51a-9c72-4e1d-aa75-d1226092ed87,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:11:51.281816,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_3fe2f51a-9c72-4e1d-aa75-d1226092ed87.fa,10,30.135558605194092 Seconds,2.8387,2.7236,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,882
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_2a327899-4f88-4400-9edc-dc91c58db97a.pdb,2a327899-4f88-4400-9edc-dc91c58db97a,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:12:21.461336,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_2a327899-4f88-4400-9edc-dc91c58db97a.fa,10,30.940517902374268 Seconds,2.7428,2.6885,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,236
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_9b02f96d-ff72-4580-8e90-35b0d582608d.pdb,9b02f96d-ff72-4580-8e90-35b0d582608d,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:12:52.434747,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_9b02f96d-ff72-4580-8e90-35b0d582608d.fa,10,31.431406259536743 Seconds,2.8409,2.7466,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,722
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_5e517dc3-7906-4866-a78e-ae12b863a9b5.pdb,5e517dc3-7906-4866-a78e-ae12b863a9b5,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:13:23.909499,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_5e517dc3-7906-4866-a78e-ae12b863a9b5.fa,10,31.235538721084595 Seconds,2.9143,2.7768,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,327
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_3219e355-016c-40be-bc2d-6aed87ae0883.pdb,3219e355-016c-40be-bc2d-6aed87ae0883,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:13:55.178899,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_3219e355-016c-40be-bc2d-6aed87ae0883.fa,10,31.139841556549072 Seconds,3.0066,2.8282,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,674
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_c8599e7a-1194-47d1-a670-2cfaa3e69b85.pdb,c8599e7a-1194-47d1-a670-2cfaa3e69b85,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:14:26.370435,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_c8599e7a-1194-47d1-a670-2cfaa3e69b85.fa,10,30.62165594100952 Seconds,2.7426,2.6792,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,553
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_14b7040d-2b1e-4cc5-9654-19e905631c6d.pdb,14b7040d-2b1e-4cc5-9654-19e905631c6d,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:14:57.024771,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_14b7040d-2b1e-4cc5-9654-19e905631c6d.fa,10,30.14118242263794 Seconds,2.8996,2.7762,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,647
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_558bb368-8f63-4157-b68b-5b7514d20035.pdb,558bb368-8f63-4157-b68b-5b7514d20035,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:15:27.202515,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_558bb368-8f63-4157-b68b-5b7514d20035.fa,10,30.227728128433228 Seconds,2.8825,2.7664,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,44
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_c44ecae8-3905-4f8b-8655-8d896f6cfe20.pdb,c44ecae8-3905-4f8b-8655-8d896f6cfe20,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:15:57.470239,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_c44ecae8-3905-4f8b-8655-8d896f6cfe20.fa,10,30.62879967689514 Seconds,2.7957,2.7136,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,89
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_900a4ade-cbf2-4261-be99-ee168b487a81.pdb,900a4ade-cbf2-4261-be99-ee168b487a81,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:16:28.147969,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_900a4ade-cbf2-4261-be99-ee168b487a81.fa,10,30.81929111480713 Seconds,2.8847,2.7728,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,635
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_195845e1-e441-4603-a54d-026e76bf0501.pdb,195845e1-e441-4603-a54d-026e76bf0501,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:16:59.005681,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_195845e1-e441-4603-a54d-026e76bf0501.fa,10,30.026818990707397 Seconds,2.8430,2.7492,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,978
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_03885872-a479-4390-95d3-c31a0b393cd1.pdb,03885872-a479-4390-95d3-c31a0b393cd1,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:17:29.068321,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_03885872-a479-4390-95d3-c31a0b393cd1.fa,10,30.432721853256226 Seconds,3.0226,2.8527,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,851
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_b295a1e8-e401-4eaf-8e88-ae7b1dba4ea7.pdb,b295a1e8-e401-4eaf-8e88-ae7b1dba4ea7,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:17:59.535067,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_b295a1e8-e401-4eaf-8e88-ae7b1dba4ea7.fa,10,30.218706846237183 Seconds,2.9335,2.8037,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,996
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_3cf225a8-e3a9-4e24-991c-0efa210999cd.pdb,3cf225a8-e3a9-4e24-991c-0efa210999cd,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:18:29.796626,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_3cf225a8-e3a9-4e24-991c-0efa210999cd.fa,10,30.931822776794434 Seconds,2.7004,2.6810,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,858
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_0c7985be-78c5-4e54-8f5a-0f20fe271a43.pdb,0c7985be-78c5-4e54-8f5a-0f20fe271a43,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:19:00.764175,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_0c7985be-78c5-4e54-8f5a-0f20fe271a43.fa,10,30.33259344100952 Seconds,2.8561,2.7419,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,361
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_0244f432-d8e5-4090-b22a-731b41ead06a.pdb,0244f432-d8e5-4090-b22a-731b41ead06a,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:19:31.133994,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_0244f432-d8e5-4090-b22a-731b41ead06a.fa,10,30.527400493621826 Seconds,2.8675,2.7542,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,482
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_82d32435-7b2e-4f89-bb29-0d4335e50038.pdb,82d32435-7b2e-4f89-bb29-0d4335e50038,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:20:01.694625,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_82d32435-7b2e-4f89-bb29-0d4335e50038.fa,10,30.537068367004395 Seconds,2.8445,2.7388,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,292
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_d0f08e6b-a527-49f5-a2c1-98438977c70e.pdb,d0f08e6b-a527-49f5-a2c1-98438977c70e,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:20:32.268500,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_d0f08e6b-a527-49f5-a2c1-98438977c70e.fa,10,31.31846809387207 Seconds,2.7287,2.6754,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,205
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_c3767863-5a34-4ad4-9c6c-a9d84f48ca4e.pdb,c3767863-5a34-4ad4-9c6c-a9d84f48ca4e,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:21:03.626576,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_c3767863-5a34-4ad4-9c6c-a9d84f48ca4e.fa,10,30.33800721168518 Seconds,2.8077,2.7231,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,701
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_87226d9c-5a96-4fc7-93ec-048398469abf.pdb,87226d9c-5a96-4fc7-93ec-048398469abf,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:21:33.998091,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_87226d9c-5a96-4fc7-93ec-048398469abf.fa,10,30.11462163925171 Seconds,2.8028,2.7192,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,160
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_e20d4d7f-732e-458f-831d-598fe1ff5684.pdb,e20d4d7f-732e-458f-831d-598fe1ff5684,RFdiffusion_150it,Sequence Redesign (fixed motif),2024-06-23 06:22:04.150729,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns_fixed/seqs/rfdiffusion_il10_comp_e20d4d7f-732e-458f-831d-598fe1ff5684.fa,10,30.824736833572388 Seconds,2.9064,2.7811,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,495
