model,input_file_path,entity_id,gen_model,task,Timestamp,gpu,output_file_path,num_designs,wall_time_task,score,global_score,fixed_chains,designed_chains,CA_model_name,git_hash,seed
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_8cde8e8c-a0ef-4be8-8289-eb524e0746f2.pdb,8cde8e8c-a0ef-4be8-8289-eb524e0746f2,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:23:31.968168,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_8cde8e8c-a0ef-4be8-8289-eb524e0746f2.fa,10,22.003098964691162 Seconds,2.7857,2.7857,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,693
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_89b2f8f0-c7b2-4e30-9322-9f748654ca5f.pdb,89b2f8f0-c7b2-4e30-9322-9f748654ca5f,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:23:54.002527,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_89b2f8f0-c7b2-4e30-9322-9f748654ca5f.fa,10,20.596102714538574 Seconds,2.8269,2.8269,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,929
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_7cf9cb27-b3ce-423b-b463-d0702a843259.pdb,7cf9cb27-b3ce-423b-b463-d0702a843259,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:24:14.630647,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_7cf9cb27-b3ce-423b-b463-d0702a843259.fa,10,21.197852849960327 Seconds,2.8484,2.8484,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,398
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_c4549621-b9a0-4c52-98f2-3beb7190737d.pdb,c4549621-b9a0-4c52-98f2-3beb7190737d,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:24:35.867743,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_c4549621-b9a0-4c52-98f2-3beb7190737d.fa,10,21.113242149353027 Seconds,2.8879,2.8879,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,480
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_ab08df0f-4771-42d1-ba47-161f919c22c2.pdb,ab08df0f-4771-42d1-ba47-161f919c22c2,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:24:57.013593,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_ab08df0f-4771-42d1-ba47-161f919c22c2.fa,10,21.19966173171997 Seconds,2.7877,2.7877,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,282
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_99ea2268-5420-48ee-80e8-5d3833a3aeb7.pdb,99ea2268-5420-48ee-80e8-5d3833a3aeb7,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:25:18.252676,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_99ea2268-5420-48ee-80e8-5d3833a3aeb7.fa,10,21.614799737930298 Seconds,2.8064,2.8064,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,304
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_7e6dac22-364b-4259-ab16-27e5ee99189d.pdb,7e6dac22-364b-4259-ab16-27e5ee99189d,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:25:39.898783,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_7e6dac22-364b-4259-ab16-27e5ee99189d.fa,10,20.488353729248047 Seconds,2.8055,2.8055,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,314
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_3907c75e-f81c-4ae0-913d-825302412114.pdb,3907c75e-f81c-4ae0-913d-825302412114,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:26:00.427446,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_3907c75e-f81c-4ae0-913d-825302412114.fa,10,21.20150399208069 Seconds,2.7722,2.7722,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,113
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_91fbc0ec-9a68-4dff-9f94-f5dcc0aa47da.pdb,91fbc0ec-9a68-4dff-9f94-f5dcc0aa47da,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:26:21.660596,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_91fbc0ec-9a68-4dff-9f94-f5dcc0aa47da.fa,10,20.301891326904297 Seconds,2.9041,2.9041,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,420
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_bcf085d0-c6a1-4532-87ce-7cfd3a585195.pdb,bcf085d0-c6a1-4532-87ce-7cfd3a585195,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:26:42.001819,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_bcf085d0-c6a1-4532-87ce-7cfd3a585195.fa,10,22.709609746932983 Seconds,2.8088,2.8088,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,11
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_7c1751e5-9418-4267-9b9c-0a9eda655996.pdb,7c1751e5-9418-4267-9b9c-0a9eda655996,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:27:04.743122,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_7c1751e5-9418-4267-9b9c-0a9eda655996.fa,10,20.611687421798706 Seconds,2.8474,2.8474,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,851
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_9ce9fb03-bac4-421c-9ef4-bb1e7246cebf.pdb,9ce9fb03-bac4-421c-9ef4-bb1e7246cebf,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:27:25.387521,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_9ce9fb03-bac4-421c-9ef4-bb1e7246cebf.fa,10,21.814252614974976 Seconds,2.8222,2.8222,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,136
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_bdf4d669-2362-4bf0-b85d-e308b43e9ff5.pdb,bdf4d669-2362-4bf0-b85d-e308b43e9ff5,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:27:47.234762,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_bdf4d669-2362-4bf0-b85d-e308b43e9ff5.fa,10,20.015044927597046 Seconds,2.8635,2.8635,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,31
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_db53c746-f7bf-4e88-a00f-00f1614a6333.pdb,db53c746-f7bf-4e88-a00f-00f1614a6333,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:28:07.279632,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_db53c746-f7bf-4e88-a00f-00f1614a6333.fa,10,21.502522706985474 Seconds,2.8384,2.8384,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,204
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_1e156699-d2a1-4944-9d30-0e46c5e21977.pdb,1e156699-d2a1-4944-9d30-0e46c5e21977,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:28:28.812268,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_1e156699-d2a1-4944-9d30-0e46c5e21977.fa,10,20.106826305389404 Seconds,2.7937,2.7937,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,538
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_2aef2a12-f104-4432-9a7e-a0cef31a31f6.pdb,2aef2a12-f104-4432-9a7e-a0cef31a31f6,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:28:48.953225,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_2aef2a12-f104-4432-9a7e-a0cef31a31f6.fa,10,21.494709014892578 Seconds,2.7859,2.7859,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,207
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_1b537537-d5b9-49b1-9ea3-17f74dde85df.pdb,1b537537-d5b9-49b1-9ea3-17f74dde85df,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:29:10.488292,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_1b537537-d5b9-49b1-9ea3-17f74dde85df.fa,10,20.50004005432129 Seconds,2.7983,2.7983,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,125
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_8db5918a-d43f-4baf-bbb2-630f84c289b4.pdb,8db5918a-d43f-4baf-bbb2-630f84c289b4,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:29:31.020178,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_8db5918a-d43f-4baf-bbb2-630f84c289b4.fa,10,20.08625292778015 Seconds,2.8809,2.8809,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,866
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_44a1dcb2-762d-4d68-a087-08297cad2d2c.pdb,44a1dcb2-762d-4d68-a087-08297cad2d2c,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:29:51.138318,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_44a1dcb2-762d-4d68-a087-08297cad2d2c.fa,10,20.40204644203186 Seconds,2.6987,2.6987,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,289
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_e3356d0b-b686-4954-a189-80fd7cd6daab.pdb,e3356d0b-b686-4954-a189-80fd7cd6daab,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:30:11.571146,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_e3356d0b-b686-4954-a189-80fd7cd6daab.fa,10,20.905603408813477 Seconds,2.7743,2.7743,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,649
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_3f0de523-c78d-4dc2-9418-1c51ea1392a5.pdb,3f0de523-c78d-4dc2-9418-1c51ea1392a5,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:30:32.522102,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_3f0de523-c78d-4dc2-9418-1c51ea1392a5.fa,10,21.302873611450195 Seconds,2.8254,2.8254,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,911
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_e516aa91-f01d-442f-8235-0170e555eb08.pdb,e516aa91-f01d-442f-8235-0170e555eb08,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:30:53.855874,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_e516aa91-f01d-442f-8235-0170e555eb08.fa,10,19.89686393737793 Seconds,2.8096,2.8096,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,993
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_675deb8e-aaf8-4492-9116-ecb5910c124b.pdb,675deb8e-aaf8-4492-9116-ecb5910c124b,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:31:13.787067,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_675deb8e-aaf8-4492-9116-ecb5910c124b.fa,10,21.50260877609253 Seconds,2.8743,2.8743,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,9
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_mono_06e8c6b8-5041-4753-a430-e815855538a4.pdb,06e8c6b8-5041-4753-a430-e815855538a4,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:31:35.321825,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_mono_06e8c6b8-5041-4753-a430-e815855538a4.fa,10,20.19470477104187 Seconds,2.8486,2.8486,[],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,497
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_8109c8a5-644c-423b-a46d-f5414a031a8b.pdb,8109c8a5-644c-423b-a46d-f5414a031a8b,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:31:55.548050,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_8109c8a5-644c-423b-a46d-f5414a031a8b.fa,10,38.06255769729614 Seconds,2.8692,2.7523,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,502
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_d6d4ec24-00b4-4966-9cf1-78962f66f7c3.pdb,d6d4ec24-00b4-4966-9cf1-78962f66f7c3,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:32:33.644567,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_d6d4ec24-00b4-4966-9cf1-78962f66f7c3.fa,10,36.86250352859497 Seconds,2.8199,2.7413,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,431
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_7611663b-2063-4aee-bdc5-98c1db810c7e.pdb,7611663b-2063-4aee-bdc5-98c1db810c7e,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:33:10.550343,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_7611663b-2063-4aee-bdc5-98c1db810c7e.fa,10,37.95664644241333 Seconds,2.8253,2.7308,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,746
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_91bf648d-734d-43a3-a048-726d888f2912.pdb,91bf648d-734d-43a3-a048-726d888f2912,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:33:48.538797,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_91bf648d-734d-43a3-a048-726d888f2912.fa,10,37.68704390525818 Seconds,2.858,2.7644,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,306
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_1c769842-fc70-4ed7-b81d-3a731cbc56f3.pdb,1c769842-fc70-4ed7-b81d-3a731cbc56f3,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:34:26.261231,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_1c769842-fc70-4ed7-b81d-3a731cbc56f3.fa,10,37.37121796607971 Seconds,2.8869,2.7676,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,899
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_16cb195a-7328-4503-b93f-8e3bc6025b6c.pdb,16cb195a-7328-4503-b93f-8e3bc6025b6c,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:35:03.701842,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_16cb195a-7328-4503-b93f-8e3bc6025b6c.fa,10,37.685128927230835 Seconds,2.8879,2.774,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,240
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e.pdb,4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:35:41.424673,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_4cbc05dc-2848-47ee-ac42-a9ffdc9cec3e.fa,10,36.7923367023468 Seconds,2.865,2.7529,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,746
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_ede4cacd-4d61-4a22-820c-9f39ef51c23a.pdb,ede4cacd-4d61-4a22-820c-9f39ef51c23a,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:36:18.251199,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_ede4cacd-4d61-4a22-820c-9f39ef51c23a.fa,10,37.97675323486328 Seconds,2.8808,2.7689,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,703
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_819901ce-6578-4d29-8c2c-0cbc281f2605.pdb,819901ce-6578-4d29-8c2c-0cbc281f2605,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:36:56.260568,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_819901ce-6578-4d29-8c2c-0cbc281f2605.fa,10,36.46558952331543 Seconds,2.8721,2.7639,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,137
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_37b74531-1bae-4e6b-9aeb-44577c3a7100.pdb,37b74531-1bae-4e6b-9aeb-44577c3a7100,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:37:32.756624,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_37b74531-1bae-4e6b-9aeb-44577c3a7100.fa,10,39.181623697280884 Seconds,2.8301,2.7396,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,481
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_3fe2f51a-9c72-4e1d-aa75-d1226092ed87.pdb,3fe2f51a-9c72-4e1d-aa75-d1226092ed87,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:38:11.973695,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_3fe2f51a-9c72-4e1d-aa75-d1226092ed87.fa,10,38.16246294975281 Seconds,2.8456,2.7536,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,779
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_2a327899-4f88-4400-9edc-dc91c58db97a.pdb,2a327899-4f88-4400-9edc-dc91c58db97a,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:38:50.179339,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_2a327899-4f88-4400-9edc-dc91c58db97a.fa,10,36.68233036994934 Seconds,2.7722,2.7061,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,408
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_9b02f96d-ff72-4580-8e90-35b0d582608d.pdb,9b02f96d-ff72-4580-8e90-35b0d582608d,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:39:26.899567,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_9b02f96d-ff72-4580-8e90-35b0d582608d.fa,10,38.38597130775452 Seconds,2.8689,2.7548,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,678
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_5e517dc3-7906-4866-a78e-ae12b863a9b5.pdb,5e517dc3-7906-4866-a78e-ae12b863a9b5,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:40:05.315361,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_5e517dc3-7906-4866-a78e-ae12b863a9b5.fa,10,36.97992753982544 Seconds,2.8996,2.774,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,206
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_3219e355-016c-40be-bc2d-6aed87ae0883.pdb,3219e355-016c-40be-bc2d-6aed87ae0883,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:40:42.325854,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_3219e355-016c-40be-bc2d-6aed87ae0883.fa,10,38.9797158241272 Seconds,2.974,2.7997,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,51
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_c8599e7a-1194-47d1-a670-2cfaa3e69b85.pdb,c8599e7a-1194-47d1-a670-2cfaa3e69b85,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:41:21.345571,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_c8599e7a-1194-47d1-a670-2cfaa3e69b85.fa,10,38.67198610305786 Seconds,2.7487,2.6828,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,540
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_14b7040d-2b1e-4cc5-9654-19e905631c6d.pdb,14b7040d-2b1e-4cc5-9654-19e905631c6d,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:42:00.058677,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_14b7040d-2b1e-4cc5-9654-19e905631c6d.fa,10,36.56190013885498 Seconds,2.8929,2.7687,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,87
ProteinMPNN,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/rfdiffusion_il10_comp_558bb368-8f63-4157-b68b-5b7514d20035.pdb,558bb368-8f63-4157-b68b-5b7514d20035,RFdiffusion_150it,Sequence Redesign,2024-05-16 01:42:36.654911,T4 GPU,/content/drive/MyDrive/Generative_Models/IL10_scaffolding/rfdiffusion_il10/MPNN_redesigns/seqs/rfdiffusion_il10_comp_558bb368-8f63-4157-b68b-5b7514d20035.fa,10,37.68119287490845 Seconds,2.7733,2.7033,['B'],['A'],v_48_020,8907e6671bfbfc92303b5f79c4b5e6ce47cdef57,923
